Label	Word	Vowel	Tone	Duration	Percent	Time	F0
1_kee_eight	kee	ee	T1_1	0.41525	1	1.1333435200000002	999
1_kee_eight	kee	ee	T1_1	0.41525	2	1.13749604	999
1_kee_eight	kee	ee	T1_1	0.41525	3	1.1416485600000001	999
1_kee_eight	kee	ee	T1_1	0.41525	4	1.14580108	999
1_kee_eight	kee	ee	T1_1	0.41525	5	1.1499536000000001	999
1_kee_eight	kee	ee	T1_1	0.41525	6	1.15410612	999
1_kee_eight	kee	ee	T1_1	0.41525	7	1.1582586400000001	103
1_kee_eight	kee	ee	T1_1	0.41525	8	1.16241116	103
1_kee_eight	kee	ee	T1_1	0.41525	9	1.16656368	103
1_kee_eight	kee	ee	T1_1	0.41525	10	1.1707162	103
1_kee_eight	kee	ee	T1_1	0.41525	11	1.17486872	103
1_kee_eight	kee	ee	T1_1	0.41525	12	1.17902124	103
1_kee_eight	kee	ee	T1_1	0.41525	13	1.18317376	103
1_kee_eight	kee	ee	T1_1	0.41525	14	1.18732628	103
1_kee_eight	kee	ee	T1_1	0.41525	15	1.1914788	103
1_kee_eight	kee	ee	T1_1	0.41525	16	1.19563132	104
1_kee_eight	kee	ee	T1_1	0.41525	17	1.19978384	104
1_kee_eight	kee	ee	T1_1	0.41525	18	1.2039363600000001	104
1_kee_eight	kee	ee	T1_1	0.41525	19	1.20808888	104
1_kee_eight	kee	ee	T1_1	0.41525	20	1.2122414000000001	104
1_kee_eight	kee	ee	T1_1	0.41525	21	1.21639392	104
1_kee_eight	kee	ee	T1_1	0.41525	22	1.2205464400000001	104
1_kee_eight	kee	ee	T1_1	0.41525	23	1.22469896	104
1_kee_eight	kee	ee	T1_1	0.41525	24	1.22885148	104
1_kee_eight	kee	ee	T1_1	0.41525	25	1.233004	105
1_kee_eight	kee	ee	T1_1	0.41525	26	1.23715652	105
1_kee_eight	kee	ee	T1_1	0.41525	27	1.24130904	105
1_kee_eight	kee	ee	T1_1	0.41525	28	1.24546156	105
1_kee_eight	kee	ee	T1_1	0.41525	29	1.24961408	105
1_kee_eight	kee	ee	T1_1	0.41525	30	1.2537666	106
1_kee_eight	kee	ee	T1_1	0.41525	31	1.25791912	106
1_kee_eight	kee	ee	T1_1	0.41525	32	1.26207164	106
1_kee_eight	kee	ee	T1_1	0.41525	33	1.2662241600000002	106
1_kee_eight	kee	ee	T1_1	0.41525	34	1.27037668	106
1_kee_eight	kee	ee	T1_1	0.41525	35	1.2745292	106
1_kee_eight	kee	ee	T1_1	0.41525	36	1.27868172	106
1_kee_eight	kee	ee	T1_1	0.41525	37	1.2828342400000001	106
1_kee_eight	kee	ee	T1_1	0.41525	38	1.28698676	106
1_kee_eight	kee	ee	T1_1	0.41525	39	1.2911392800000001	106
1_kee_eight	kee	ee	T1_1	0.41525	40	1.2952918	106
1_kee_eight	kee	ee	T1_1	0.41525	41	1.29944432	107
