Label	Word	Vowel	Tone	Duration	Percent	Time	F0
3_kee_voice	kee	ee	3%	0.32686	1	1.41671559	129
3_kee_voice	kee	ee	3%	0.32686	2	1.41998418	129
3_kee_voice	kee	ee	3%	0.32686	3	1.42325277	129
3_kee_voice	kee	ee	3%	0.32686	4	1.42652136	129
3_kee_voice	kee	ee	3%	0.32686	5	1.42978995	129
3_kee_voice	kee	ee	3%	0.32686	6	1.43305854	129
3_kee_voice	kee	ee	3%	0.32686	7	1.43632713	129
3_kee_voice	kee	ee	3%	0.32686	8	1.4395957199999998	129
3_kee_voice	kee	ee	3%	0.32686	9	1.4428643099999998	129
3_kee_voice	kee	ee	3%	0.32686	10	1.4461328999999998	129
3_kee_voice	kee	ee	3%	0.32686	11	1.4494014899999998	129
3_kee_voice	kee	ee	3%	0.32686	12	1.4526700799999999	129
3_kee_voice	kee	ee	3%	0.32686	13	1.4559386699999999	129
3_kee_voice	kee	ee	3%	0.32686	14	1.45920726	129
3_kee_voice	kee	ee	3%	0.32686	15	1.46247585	129
3_kee_voice	kee	ee	3%	0.32686	16	1.46574444	129
3_kee_voice	kee	ee	3%	0.32686	17	1.46901303	129
3_kee_voice	kee	ee	3%	0.32686	18	1.47228162	129
3_kee_voice	kee	ee	3%	0.32686	19	1.47555021	129
3_kee_voice	kee	ee	3%	0.32686	20	1.4788188	130
3_kee_voice	kee	ee	3%	0.32686	21	1.4820873899999998	130
3_kee_voice	kee	ee	3%	0.32686	22	1.48535598	131
3_kee_voice	kee	ee	3%	0.32686	23	1.4886245699999998	131
3_kee_voice	kee	ee	3%	0.32686	24	1.4918931599999998	131
3_kee_voice	kee	ee	3%	0.32686	25	1.4951617499999998	131
3_kee_voice	kee	ee	3%	0.32686	26	1.4984303399999999	132
3_kee_voice	kee	ee	3%	0.32686	27	1.5016989299999999	132
3_kee_voice	kee	ee	3%	0.32686	28	1.50496752	132
3_kee_voice	kee	ee	3%	0.32686	29	1.50823611	132
3_kee_voice	kee	ee	3%	0.32686	30	1.5115047	133
3_kee_voice	kee	ee	3%	0.32686	31	1.51477329	133
3_kee_voice	kee	ee	3%	0.32686	32	1.51804188	133
3_kee_voice	kee	ee	3%	0.32686	33	1.52131047	133
3_kee_voice	kee	ee	3%	0.32686	34	1.52457906	134
3_kee_voice	kee	ee	3%	0.32686	35	1.52784765	134
3_kee_voice	kee	ee	3%	0.32686	36	1.5311162399999998	134
3_kee_voice	kee	ee	3%	0.32686	37	1.5343848299999998	134
3_kee_voice	kee	ee	3%	0.32686	38	1.5376534199999998	135
3_kee_voice	kee	ee	3%	0.32686	39	1.5409220099999998	135
3_kee_voice	kee	ee	3%	0.32686	40	1.5441905999999999	135
3_kee_voice	kee	ee	3%	0.32686	41	1.5474591899999999	135
3_kee_voice	kee	ee	3%	0.32686	42	1.55072778	135
3_kee_voice	kee	ee	3%	0.32686	43	1.55399637	135
3_kee_voice	kee	ee	3%	0.32686	44	1.55726496	135
3_kee_voice	kee	ee	3%	0.32686	45	1.56053355	136
3_kee_voice	kee	ee	3%	0.32686	46	1.56380214	136
3_kee_voice	kee	ee	3%	0.32686	47	1.56707073	136
3_kee_voice	kee	ee	3%	0.32686	48	1.57033932	136
3_kee_voice	kee	ee	3%	0.32686	49	1.5736079099999998	137
3_kee_voice	kee	ee	3%	0.32686	50	1.5768765	137
3_kee_voice	kee	ee	3%	0.32686	51	1.5801450899999998	137
3_kee_voice	kee	ee	3%	0.32686	52	1.5834136799999998	137
3_kee_voice	kee	ee	3%	0.32686	53	1.5866822699999998	138
3_kee_voice	kee	ee	3%	0.32686	54	1.5899508599999999	138
3_kee_voice	kee	ee	3%	0.32686	55	1.5932194499999999	138
3_kee_voice	kee	ee	3%	0.32686	56	1.5964880399999999	139
3_kee_voice	kee	ee	3%	0.32686	57	1.59975663	139
3_kee_voice	kee	ee	3%	0.32686	58	1.60302522	140
3_kee_voice	kee	ee	3%	0.32686	59	1.60629381	140
3_kee_voice	kee	ee	3%	0.32686	60	1.6095624	141
3_kee_voice	kee	ee	3%	0.32686	61	1.61283099	141
3_kee_voice	kee	ee	3%	0.32686	62	1.61609958	141
3_kee_voice	kee	ee	3%	0.32686	63	1.61936817	142
3_kee_voice	kee	ee	3%	0.32686	64	1.6226367599999998	142
