Label	Word	Vowel	Tone	Duration	Percent	Time	F0
4_loma_tray	loma	l	T4_1st_1	0.09894	1	0.30967036	249
4_loma_tray	loma	l	T4_1st_1	0.09894	2	0.31065972	249
4_loma_tray	loma	l	T4_1st_1	0.09894	3	0.31164907999999997	249
4_loma_tray	loma	l	T4_1st_1	0.09894	4	0.31263843999999996	249
4_loma_tray	loma	l	T4_1st_1	0.09894	5	0.3136278	249
4_loma_tray	loma	l	T4_1st_1	0.09894	6	0.31461716	249
4_loma_tray	loma	l	T4_1st_1	0.09894	7	0.31560652	249
4_loma_tray	loma	l	T4_1st_1	0.09894	8	0.31659588	249
4_loma_tray	loma	l	T4_1st_1	0.09894	9	0.31758524	249
4_loma_tray	loma	l	T4_1st_1	0.09894	10	0.3185746	249
4_loma_tray	loma	l	T4_1st_1	0.09894	11	0.31956396	249
4_loma_tray	loma	l	T4_1st_1	0.09894	12	0.32055332	248
4_loma_tray	loma	l	T4_1st_1	0.09894	13	0.32154267999999997	248
4_loma_tray	loma	l	T4_1st_1	0.09894	14	0.32253203999999996	248
4_loma_tray	loma	l	T4_1st_1	0.09894	15	0.32352139999999996	248
4_loma_tray	loma	l	T4_1st_1	0.09894	16	0.32451076	248
4_loma_tray	loma	l	T4_1st_1	0.09894	17	0.32550012	248
4_loma_tray	loma	l	T4_1st_1	0.09894	18	0.32648948	248
4_loma_tray	loma	l	T4_1st_1	0.09894	19	0.32747884	248
4_loma_tray	loma	l	T4_1st_1	0.09894	20	0.3284682	248
4_loma_tray	loma	l	T4_1st_1	0.09894	21	0.32945756	248
4_loma_tray	loma	l	T4_1st_1	0.09894	22	0.33044692	247
4_loma_tray	loma	l	T4_1st_1	0.09894	23	0.33143627999999997	247
4_loma_tray	loma	l	T4_1st_1	0.09894	24	0.33242563999999997	247
4_loma_tray	loma	l	T4_1st_1	0.09894	25	0.333415	247
4_loma_tray	loma	l	T4_1st_1	0.09894	26	0.33440436	247
4_loma_tray	loma	l	T4_1st_1	0.09894	27	0.33539372	247
4_loma_tray	loma	l	T4_1st_1	0.09894	28	0.33638308	247
4_loma_tray	loma	l	T4_1st_1	0.09894	29	0.33737244	246
4_loma_tray	loma	l	T4_1st_1	0.09894	30	0.3383618	246
4_loma_tray	loma	l	T4_1st_1	0.09894	31	0.33935116	246
4_loma_tray	loma	l	T4_1st_1	0.09894	32	0.34034052	246
4_loma_tray	loma	l	T4_1st_1	0.09894	33	0.34132988	246
4_loma_tray	loma	l	T4_1st_1	0.09894	34	0.34231924	246
4_loma_tray	loma	l	T4_1st_1	0.09894	35	0.34330859999999996	245
4_loma_tray	loma	l	T4_1st_1	0.09894	36	0.34429796	245
4_loma_tray	loma	l	T4_1st_1	0.09894	37	0.34528732	245
4_loma_tray	loma	l	T4_1st_1	0.09894	38	0.34627668	245
4_loma_tray	loma	l	T4_1st_1	0.09894	39	0.34726604	245
4_loma_tray	loma	l	T4_1st_1	0.09894	40	0.3482554	245
4_loma_tray	loma	l	T4_1st_1	0.09894	41	0.34924476	244
4_loma_tray	loma	l	T4_1st_1	0.09894	42	0.35023412	244
4_loma_tray	loma	l	T4_1st_1	0.09894	43	0.35122348	244
4_loma_tray	loma	l	T4_1st_1	0.09894	44	0.35221283999999997	244
4_loma_tray	loma	l	T4_1st_1	0.09894	45	0.3532022	243
4_loma_tray	loma	l	T4_1st_1	0.09894	46	0.35419155999999996	243
4_loma_tray	loma	l	T4_1st_1	0.09894	47	0.35518092	243
4_loma_tray	loma	l	T4_1st_1	0.09894	48	0.35617028	243
4_loma_tray	loma	l	T4_1st_1	0.09894	49	0.35715964	243
4_loma_tray	loma	l	T4_1st_1	0.09894	50	0.358149	242
4_loma_tray	loma	l	T4_1st_1	0.09894	51	0.35913836	242
4_loma_tray	loma	l	T4_1st_1	0.09894	52	0.36012772	242
4_loma_tray	loma	l	T4_1st_1	0.09894	53	0.36111708	242
4_loma_tray	loma	l	T4_1st_1	0.09894	54	0.36210644	241
4_loma_tray	loma	l	T4_1st_1	0.09894	55	0.36309579999999997	241
4_loma_tray	loma	l	T4_1st_1	0.09894	56	0.36408516	241
4_loma_tray	loma	l	T4_1st_1	0.09894	57	0.36507452	241
4_loma_tray	loma	l	T4_1st_1	0.09894	58	0.36606388	240
4_loma_tray	loma	l	T4_1st_1	0.09894	59	0.36705324	240
4_loma_tray	loma	l	T4_1st_1	0.09894	60	0.3680426	240
4_loma_tray	loma	l	T4_1st_1	0.09894	61	0.36903196	240
4_loma_tray	loma	l	T4_1st_1	0.09894	62	0.37002132	239
4_loma_tray	loma	l	T4_1st_1	0.09894	63	0.37101068	239
4_loma_tray	loma	l	T4_1st_1	0.09894	64	0.37200004	239
4_loma_tray	loma	l	T4_1st_1	0.09894	65	0.3729894	239
4_loma_tray	loma	l	T4_1st_1	0.09894	66	0.37397876	239
4_loma_tray	loma	l	T4_1st_1	0.09894	67	0.37496812	238
4_loma_tray	loma	l	T4_1st_1	0.09894	68	0.37595748	238
4_loma_tray	loma	l	T4_1st_1	0.09894	69	0.37694684	238
4_loma_tray	loma	l	T4_1st_1	0.09894	70	0.3779362	238
4_loma_tray	loma	l	T4_1st_1	0.09894	71	0.37892556	237
4_loma_tray	loma	l	T4_1st_1	0.09894	72	0.37991492	237
4_loma_tray	loma	l	T4_1st_1	0.09894	73	0.38090428	237
4_loma_tray	loma	l	T4_1st_1	0.09894	74	0.38189364000000003	237
4_loma_tray	loma	l	T4_1st_1	0.09894	75	0.382883	237
4_loma_tray	loma	l	T4_1st_1	0.09894	76	0.38387236	237
4_loma_tray	loma	l	T4_1st_1	0.09894	77	0.38486172	237
4_loma_tray	loma	l	T4_1st_1	0.09894	78	0.38585108	236
4_loma_tray	loma	l	T4_1st_1	0.09894	79	0.38684044	236
4_loma_tray	loma	l	T4_1st_1	0.09894	80	0.3878298	236
4_loma_tray	loma	l	T4_1st_1	0.09894	81	0.38881916	236
4_loma_tray	loma	l	T4_1st_1	0.09894	82	0.38980852	236
4_loma_tray	loma	l	T4_1st_1	0.09894	83	0.39079788	236
4_loma_tray	loma	l	T4_1st_1	0.09894	84	0.39178724	235
4_loma_tray	loma	l	T4_1st_1	0.09894	85	0.39277660000000003	235
4_loma_tray	loma	l	T4_1st_1	0.09894	86	0.39376596	236
4_loma_tray	loma	l	T4_1st_1	0.09894	87	0.39475532	236
4_loma_tray	loma	l	T4_1st_1	0.09894	88	0.39574468	236
4_loma_tray	loma	l	T4_1st_1	0.09894	89	0.39673404	236
4_loma_tray	loma	l	T4_1st_1	0.09894	90	0.3977234	236
4_loma_tray	loma	l	T4_1st_1	0.09894	91	0.39871276	236
4_loma_tray	loma	l	T4_1st_1	0.09894	92	0.39970212	236
4_loma_tray	loma	l	T4_1st_1	0.09894	93	0.40069148	236
4_loma_tray	loma	l	T4_1st_1	0.09894	94	0.40168084	236
4_loma_tray	loma	l	T4_1st_1	0.09894	95	0.4026702	236
4_loma_tray	loma	l	T4_1st_1	0.09894	96	0.40365956000000003	236
4_loma_tray	loma	l	T4_1st_1	0.09894	97	0.40464892	236
4_loma_tray	loma	l	T4_1st_1	0.09894	98	0.40563828	236
4_loma_tray	loma	l	T4_1st_1	0.09894	99	0.40662764	236
4_loma_tray	loma	l	T4_1st_1	0.09894	100	0.407617	236
4_loma_tray	?	?	T4_2nd_1	1.56319	1	0.73588692	999
4_loma_tray	?	?	T4_2nd_1	1.56319	2	0.75151884	999
4_loma_tray	?	?	T4_2nd_1	1.56319	3	0.7671507599999999	999
4_loma_tray	?	?	T4_2nd_1	1.56319	4	0.78278268	999
4_loma_tray	?	?	T4_2nd_1	1.56319	5	0.7984146	999
4_loma_tray	?	?	T4_2nd_1	1.56319	6	0.81404652	999
4_loma_tray	?	?	T4_2nd_1	1.56319	7	0.8296784399999999	999
4_loma_tray	?	?	T4_2nd_1	1.56319	8	0.84531036	228
4_loma_tray	?	?	T4_2nd_1	1.56319	9	0.86094228	227
4_loma_tray	?	?	T4_2nd_1	1.56319	10	0.8765742	225
4_loma_tray	?	?	T4_2nd_1	1.56319	11	0.89220612	223
4_loma_tray	?	?	T4_2nd_1	1.56319	12	0.9078380399999999	221
4_loma_tray	?	?	T4_2nd_1	1.56319	13	0.92346996	218
4_loma_tray	?	?	T4_2nd_1	1.56319	14	0.9391018799999999	999
4_loma_tray	?	?	T4_2nd_1	1.56319	15	0.9547338	999
4_loma_tray	?	?	T4_2nd_1	1.56319	16	0.97036572	999
4_loma_tray	?	?	T4_2nd_1	1.56319	17	0.9859976399999999	999
4_loma_tray	?	?	T4_2nd_1	1.56319	18	1.00162956	999
4_loma_tray	?	?	T4_2nd_1	1.56319	19	1.01726148	999
4_loma_tray	?	?	T4_2nd_1	1.56319	20	1.0328933999999999	999
4_loma_tray	?	?	T4_2nd_1	1.56319	21	1.04852532	999
4_loma_tray	?	?	T4_2nd_1	1.56319	22	1.06415724	999
4_loma_tray	?	?	T4_2nd_1	1.56319	23	1.07978916	999
4_loma_tray	?	?	T4_2nd_1	1.56319	24	1.09542108	999
