Label	Word	Vowel	Tone	Duration	Percent	Time	F0
4_loma_tray	loma	o	4_1st	0.08462	1	0.55341024	185
4_loma_tray	loma	o	4_1st	0.08462	2	0.55425648	185
4_loma_tray	loma	o	4_1st	0.08462	3	0.55510272	185
4_loma_tray	loma	o	4_1st	0.08462	4	0.55594896	185
4_loma_tray	loma	o	4_1st	0.08462	5	0.5567952	185
4_loma_tray	loma	o	4_1st	0.08462	6	0.55764144	185
4_loma_tray	loma	o	4_1st	0.08462	7	0.55848768	185
4_loma_tray	loma	o	4_1st	0.08462	8	0.55933392	185
4_loma_tray	loma	o	4_1st	0.08462	9	0.56018016	185
4_loma_tray	loma	o	4_1st	0.08462	10	0.5610264	185
4_loma_tray	loma	o	4_1st	0.08462	11	0.56187264	185
4_loma_tray	loma	o	4_1st	0.08462	12	0.56271888	185
4_loma_tray	loma	o	4_1st	0.08462	13	0.56356512	185
4_loma_tray	loma	o	4_1st	0.08462	14	0.56441136	185
4_loma_tray	loma	o	4_1st	0.08462	15	0.5652576	184
4_loma_tray	loma	o	4_1st	0.08462	16	0.56610384	184
4_loma_tray	loma	o	4_1st	0.08462	17	0.56695008	184
4_loma_tray	loma	o	4_1st	0.08462	18	0.56779632	184
4_loma_tray	loma	o	4_1st	0.08462	19	0.56864256	184
4_loma_tray	loma	o	4_1st	0.08462	20	0.5694888	184
4_loma_tray	loma	o	4_1st	0.08462	21	0.57033504	184
4_loma_tray	loma	o	4_1st	0.08462	22	0.57118128	184
4_loma_tray	loma	o	4_1st	0.08462	23	0.57202752	184
4_loma_tray	loma	o	4_1st	0.08462	24	0.57287376	184
4_loma_tray	loma	o	4_1st	0.08462	25	0.57372	184
4_loma_tray	loma	o	4_1st	0.08462	26	0.57456624	184
4_loma_tray	loma	o	4_1st	0.08462	27	0.57541248	184
4_loma_tray	loma	o	4_1st	0.08462	28	0.57625872	184
4_loma_tray	loma	o	4_1st	0.08462	29	0.57710496	184
4_loma_tray	loma	o	4_1st	0.08462	30	0.5779512	184
4_loma_tray	loma	o	4_1st	0.08462	31	0.57879744	184
