Label	Word	Vowel	Tone	Duration	Percent	Time	F0
2_loma_leaf	loma	o	2_1st	0.07739	1	3.4275699	182
2_loma_leaf	loma	o	2_1st	0.07739	2	3.4283438	182
2_loma_leaf	loma	o	2_1st	0.07739	3	3.4291177	182
2_loma_leaf	loma	o	2_1st	0.07739	4	3.4298916	182
2_loma_leaf	loma	o	2_1st	0.07739	5	3.4306655	182
2_loma_leaf	loma	o	2_1st	0.07739	6	3.4314394	182
2_loma_leaf	loma	o	2_1st	0.07739	7	3.4322133	182
2_loma_leaf	loma	o	2_1st	0.07739	8	3.4329872	181
2_loma_leaf	loma	o	2_1st	0.07739	9	3.4337611	181
2_loma_leaf	loma	o	2_1st	0.07739	10	3.434535	181
2_loma_leaf	loma	o	2_1st	0.07739	11	3.4353089	181
2_loma_leaf	loma	o	2_1st	0.07739	12	3.4360828	181
2_loma_leaf	loma	o	2_1st	0.07739	13	3.4368567	181
2_loma_leaf	loma	o	2_1st	0.07739	14	3.4376306	180
2_loma_leaf	loma	o	2_1st	0.07739	15	3.4384045	180
2_loma_leaf	loma	o	2_1st	0.07739	16	3.4391784	180
2_loma_leaf	loma	o	2_1st	0.07739	17	3.4399523	180
2_loma_leaf	loma	o	2_1st	0.07739	18	3.4407262	180
2_loma_leaf	loma	o	2_1st	0.07739	19	3.4415001	180
2_loma_leaf	loma	o	2_1st	0.07739	20	3.442274	180
2_loma_leaf	loma	o	2_1st	0.07739	21	3.4430479	179
2_loma_leaf	loma	o	2_1st	0.07739	22	3.4438218	179
2_loma_leaf	loma	o	2_1st	0.07739	23	3.4445957	179
2_loma_leaf	loma	o	2_1st	0.07739	24	3.4453696	179
2_loma_leaf	loma	o	2_1st	0.07739	25	3.4461435	179
2_loma_leaf	loma	o	2_1st	0.07739	26	3.4469174	178
2_loma_leaf	loma	o	2_1st	0.07739	27	3.4476913	178
2_loma_leaf	loma	o	2_1st	0.07739	28	3.4484652	178
2_loma_leaf	loma	o	2_1st	0.07739	29	3.4492391	178
2_loma_leaf	loma	o	2_1st	0.07739	30	3.4500129999999998	178
2_loma_leaf	loma	o	2_1st	0.07739	31	3.4507868999999998	178
2_loma_leaf	loma	o	2_1st	0.07739	32	3.4515607999999998	177
2_loma_leaf	loma	o	2_1st	0.07739	33	3.4523346999999998	177
2_loma_leaf	loma	o	2_1st	0.07739	34	3.4531085999999998	177
2_loma_leaf	loma	o	2_1st	0.07739	35	3.4538824999999997	177
2_loma_leaf	loma	o	2_1st	0.07739	36	3.4546563999999997	177
2_loma_leaf	loma	o	2_1st	0.07739	37	3.4554302999999997	176
2_loma_leaf	loma	o	2_1st	0.07739	38	3.4562041999999997	176
2_loma_leaf	loma	o	2_1st	0.07739	39	3.4569780999999997	176
2_loma_leaf	loma	o	2_1st	0.07739	40	3.4577519999999997	176
2_loma_leaf	loma	o	2_1st	0.07739	41	3.4585258999999997	176
2_loma_leaf	loma	o	2_1st	0.07739	42	3.4592997999999997	175
2_loma_leaf	loma	o	2_1st	0.07739	43	3.4600736999999997	175
2_loma_leaf	loma	o	2_1st	0.07739	44	3.4608475999999997	175
2_loma_leaf	loma	o	2_1st	0.07739	45	3.4616214999999997	175
2_loma_leaf	loma	o	2_1st	0.07739	46	3.4623953999999997	174
2_loma_leaf	loma	o	2_1st	0.07739	47	3.4631692999999997	174
2_loma_leaf	loma	o	2_1st	0.07739	48	3.4639431999999997	174
2_loma_leaf	loma	o	2_1st	0.07739	49	3.4647170999999997	174
2_loma_leaf	loma	o	2_1st	0.07739	50	3.465491	173
2_loma_leaf	loma	o	2_1st	0.07739	51	3.4662649	173
2_loma_leaf	loma	o	2_1st	0.07739	52	3.4670388	173
2_loma_leaf	loma	o	2_1st	0.07739	53	3.4678127	173
2_loma_leaf	loma	o	2_1st	0.07739	54	3.4685866	173
2_loma_leaf	loma	o	2_1st	0.07739	55	3.4693605	172
2_loma_leaf	loma	o	2_1st	0.07739	56	3.4701344	172
2_loma_leaf	loma	o	2_1st	0.07739	57	3.4709083	172
2_loma_leaf	loma	o	2_1st	0.07739	58	3.4716822	172
2_loma_leaf	loma	o	2_1st	0.07739	59	3.4724561	171
2_loma_leaf	loma	o	2_1st	0.07739	60	3.47323	171
2_loma_leaf	loma	o	2_1st	0.07739	61	3.4740039	171
2_loma_leaf	loma	o	2_1st	0.07739	62	3.4747778	171
2_loma_leaf	loma	o	2_1st	0.07739	63	3.4755517	171
2_loma_leaf	loma	o	2_1st	0.07739	64	3.4763256	171
2_loma_leaf	loma	o	2_1st	0.07739	65	3.4770995	171
2_loma_leaf	loma	o	2_1st	0.07739	66	3.4778734	170
2_loma_leaf	loma	o	2_1st	0.07739	67	3.4786473	170
2_loma_leaf	loma	o	2_1st	0.07739	68	3.4794212	170
2_loma_leaf	loma	o	2_1st	0.07739	69	3.4801951	170
2_loma_leaf	loma	o	2_1st	0.07739	70	3.480969	170
2_loma_leaf	loma	o	2_1st	0.07739	71	3.4817429	170
2_loma_leaf	loma	o	2_1st	0.07739	72	3.4825168	170
2_loma_leaf	loma	o	2_1st	0.07739	73	3.4832907	169
2_loma_leaf	loma	o	2_1st	0.07739	74	3.4840646	169
2_loma_leaf	loma	o	2_1st	0.07739	75	3.4848385	169
2_loma_leaf	loma	o	2_1st	0.07739	76	3.4856124	169
2_loma_leaf	loma	o	2_1st	0.07739	77	3.4863863	169
2_loma_leaf	loma	o	2_1st	0.07739	78	3.4871602	169
2_loma_leaf	loma	o	2_1st	0.07739	79	3.4879341	169
2_loma_leaf	loma	o	2_1st	0.07739	80	3.488708	169
2_loma_leaf	loma	o	2_1st	0.07739	81	3.4894819	169
2_loma_leaf	loma	o	2_1st	0.07739	82	3.4902558	168
2_loma_leaf	loma	o	2_1st	0.07739	83	3.4910297	168
2_loma_leaf	loma	o	2_1st	0.07739	84	3.4918036	168
2_loma_leaf	loma	o	2_1st	0.07739	85	3.4925775	168
2_loma_leaf	loma	o	2_1st	0.07739	86	3.4933514	168
2_loma_leaf	loma	o	2_1st	0.07739	87	3.4941253	168
2_loma_leaf	loma	o	2_1st	0.07739	88	3.4948992	168
2_loma_leaf	loma	o	2_1st	0.07739	89	3.4956731	168
2_loma_leaf	loma	o	2_1st	0.07739	90	3.496447	168
2_loma_leaf	loma	o	2_1st	0.07739	91	3.4972209	168
2_loma_leaf	loma	o	2_1st	0.07739	92	3.4979948	168
2_loma_leaf	loma	o	2_1st	0.07739	93	3.4987687	168
2_loma_leaf	loma	o	2_1st	0.07739	94	3.4995426	168
2_loma_leaf	loma	o	2_1st	0.07739	95	3.5003165	167
2_loma_leaf	loma	o	2_1st	0.07739	96	3.5010904	167
2_loma_leaf	loma	o	2_1st	0.07739	97	3.5018643	167
2_loma_leaf	loma	o	2_1st	0.07739	98	3.5026382	167
2_loma_leaf	loma	o	2_1st	0.07739	99	3.5034121	167
2_loma_leaf	loma	o	2_1st	0.07739	100	3.504186	167
2_loma_leaf	loma	a	2_2nd	0.07085	1	3.58991349	177
2_loma_leaf	loma	a	2_2nd	0.07085	2	3.59062198	177
2_loma_leaf	loma	a	2_2nd	0.07085	3	3.59133047	177
2_loma_leaf	loma	a	2_2nd	0.07085	4	3.5920389599999996	177
2_loma_leaf	loma	a	2_2nd	0.07085	5	3.5927474499999996	177
2_loma_leaf	loma	a	2_2nd	0.07085	6	3.5934559399999997	177
2_loma_leaf	loma	a	2_2nd	0.07085	7	3.5941644299999997	177
2_loma_leaf	loma	a	2_2nd	0.07085	8	3.59487292	177
2_loma_leaf	loma	a	2_2nd	0.07085	9	3.59558141	177
2_loma_leaf	loma	a	2_2nd	0.07085	10	3.5962899	177
2_loma_leaf	loma	a	2_2nd	0.07085	11	3.5969983899999995	177
2_loma_leaf	loma	a	2_2nd	0.07085	12	3.5977068799999996	177
2_loma_leaf	loma	a	2_2nd	0.07085	13	3.5984153699999997	177
2_loma_leaf	loma	a	2_2nd	0.07085	14	3.5991238599999997	177
2_loma_leaf	loma	a	2_2nd	0.07085	15	3.59983235	177
2_loma_leaf	loma	a	2_2nd	0.07085	16	3.60054084	176
2_loma_leaf	loma	a	2_2nd	0.07085	17	3.60124933	176
2_loma_leaf	loma	a	2_2nd	0.07085	18	3.6019578199999995	176
2_loma_leaf	loma	a	2_2nd	0.07085	19	3.6026663099999996	176
2_loma_leaf	loma	a	2_2nd	0.07085	20	3.6033747999999997	176
2_loma_leaf	loma	a	2_2nd	0.07085	21	3.6040832899999997	176
2_loma_leaf	loma	a	2_2nd	0.07085	22	3.60479178	176
2_loma_leaf	loma	a	2_2nd	0.07085	23	3.60550027	176
2_loma_leaf	loma	a	2_2nd	0.07085	24	3.60620876	176
2_loma_leaf	loma	a	2_2nd	0.07085	25	3.6069172499999995	176
2_loma_leaf	loma	a	2_2nd	0.07085	26	3.6076257399999996	176
2_loma_leaf	loma	a	2_2nd	0.07085	27	3.6083342299999996	176
2_loma_leaf	loma	a	2_2nd	0.07085	28	3.6090427199999997	176
2_loma_leaf	loma	a	2_2nd	0.07085	29	3.6097512099999998	176
2_loma_leaf	loma	a	2_2nd	0.07085	30	3.6104597	176
2_loma_leaf	loma	a	2_2nd	0.07085	31	3.61116819	176
2_loma_leaf	loma	a	2_2nd	0.07085	32	3.61187668	176
2_loma_leaf	loma	a	2_2nd	0.07085	33	3.6125851699999996	176
