Label	Rep	Word	Segment	Tone	Duration	Percent	Time	F0
1_ke_eight	1	ke	e	T1	0.14244	1	0.4999183591463873	138
1_ke_eight	1	ke	e	T1	0.14244	2	0.5013427182927747	138
1_ke_eight	1	ke	e	T1	0.14244	3	0.5027670774391619	138
1_ke_eight	1	ke	e	T1	0.14244	4	0.5041914365855493	137
1_ke_eight	1	ke	e	T1	0.14244	5	0.5056157957319366	137
1_ke_eight	1	ke	e	T1	0.14244	6	0.5070401548783239	137
1_ke_eight	1	ke	e	T1	0.14244	7	0.5084645140247113	136
1_ke_eight	1	ke	e	T1	0.14244	8	0.5098888731710985	136
1_ke_eight	1	ke	e	T1	0.14244	9	0.5113132323174859	136
1_ke_eight	1	ke	e	T1	0.14244	10	0.5127375914638732	135
1_ke_eight	1	ke	e	T1	0.14244	11	0.5141619506102605	135
1_ke_eight	1	ke	e	T1	0.14244	12	0.5155863097566479	135
1_ke_eight	1	ke	e	T1	0.14244	13	0.5170106689030352	134
1_ke_eight	1	ke	e	T1	0.14244	14	0.5184350280494224	134
1_ke_eight	1	ke	e	T1	0.14244	15	0.5198593871958098	134
1_ke_eight	1	ke	e	T1	0.14244	16	0.5212837463421971	134
1_ke_eight	1	ke	e	T1	0.14244	17	0.5227081054885845	134
1_ke_eight	1	ke	e	T1	0.14244	18	0.5241324646349718	134
1_ke_eight	1	ke	e	T1	0.14244	19	0.525556823781359	134
1_ke_eight	1	ke	e	T1	0.14244	20	0.5269811829277464	134
1_ke_eight	1	ke	e	T1	0.14244	21	0.5284055420741337	134
1_ke_eight	1	ke	e	T1	0.14244	22	0.5298299012205211	134
1_ke_eight	1	ke	e	T1	0.14244	23	0.5312542603669084	134
1_ke_eight	1	ke	e	T1	0.14244	24	0.5326786195132957	134
1_ke_eight	1	ke	e	T1	0.14244	25	0.534102978659683	134
1_ke_eight	1	ke	e	T1	0.14244	26	0.5355273378060703	134
1_ke_eight	1	ke	e	T1	0.14244	27	0.5369516969524577	134
1_ke_eight	1	ke	e	T1	0.14244	28	0.538376056098845	134
1_ke_eight	1	ke	e	T1	0.14244	29	0.5398004152452323	134
1_ke_eight	1	ke	e	T1	0.14244	30	0.5412247743916197	134
1_ke_eight	1	ke	e	T1	0.14244	31	0.5426491335380069	134
1_ke_eight	1	ke	e	T1	0.14244	32	0.5440734926843942	134
1_ke_eight	1	ke	e	T1	0.14244	33	0.5454978518307816	134
1_ke_eight	1	ke	e	T1	0.14244	34	0.5469222109771689	134
1_ke_eight	1	ke	e	T1	0.14244	35	0.5483465701235563	134
1_ke_eight	1	ke	e	T1	0.14244	36	0.5497709292699435	134
1_ke_eight	1	ke	e	T1	0.14244	37	0.5511952884163308	134
1_ke_eight	1	ke	e	T1	0.14244	38	0.5526196475627182	134
1_ke_eight	1	ke	e	T1	0.14244	39	0.5540440067091055	134
1_ke_eight	1	ke	e	T1	0.14244	40	0.5554683658554929	134
1_ke_eight	1	ke	e	T1	0.14244	41	0.5568927250018801	134
1_ke_eight	1	ke	e	T1	0.14244	42	0.5583170841482674	134
1_ke_eight	1	ke	e	T1	0.14244	43	0.5597414432946548	134
1_ke_eight	1	ke	e	T1	0.14244	44	0.5611658024410421	134
1_ke_eight	1	ke	e	T1	0.14244	45	0.5625901615874294	134
1_ke_eight	1	ke	e	T1	0.14244	46	0.5640145207338168	134
1_ke_eight	1	ke	e	T1	0.14244	47	0.565438879880204	134
1_ke_eight	1	ke	e	T1	0.14244	48	0.5668632390265914	134
1_ke_eight	1	ke	e	T1	0.14244	49	0.5682875981729787	134
1_ke_eight	1	ke	e	T1	0.14244	50	0.5697119573193661	133
1_ke_eight	1	ke	e	T1	0.14244	51	0.5711363164657534	133
1_ke_eight	1	ke	e	T1	0.14244	52	0.5725606756121406	133
1_ke_eight	1	ke	e	T1	0.14244	53	0.573985034758528	133
1_ke_eight	1	ke	e	T1	0.14244	54	0.5754093939049153	133
1_ke_eight	1	ke	e	T1	0.14244	55	0.5768337530513026	133
1_ke_eight	1	ke	e	T1	0.14244	56	0.57825811219769	133
1_ke_eight	1	ke	e	T1	0.14244	57	0.5796824713440772	133
1_ke_eight	1	ke	e	T1	0.14244	58	0.5811068304904646	133
1_ke_eight	1	ke	e	T1	0.14244	59	0.5825311896368519	132
1_ke_eight	1	ke	e	T1	0.14244	60	0.5839555487832392	132
1_ke_eight	1	ke	e	T1	0.14244	61	0.5853799079296266	132
1_ke_eight	1	ke	e	T1	0.14244	62	0.5868042670760139	132
1_ke_eight	1	ke	e	T1	0.14244	63	0.5882286262224012	132
1_ke_eight	1	ke	e	T1	0.14244	64	0.5896529853687885	132
1_ke_eight	1	ke	e	T1	0.14244	65	0.5910773445151758	132
1_ke_eight	1	ke	e	T1	0.14244	66	0.5925017036615632	131
1_ke_eight	1	ke	e	T1	0.14244	67	0.5939260628079505	131
1_ke_eight	1	ke	e	T1	0.14244	68	0.5953504219543377	131
1_ke_eight	1	ke	e	T1	0.14244	69	0.5967747811007251	131
1_ke_eight	1	ke	e	T1	0.14244	70	0.5981991402471124	131
1_ke_eight	1	ke	e	T1	0.14244	71	0.5996234993934998	131
1_ke_eight	1	ke	e	T1	0.14244	72	0.6010478585398871	130
1_ke_eight	1	ke	e	T1	0.14244	73	0.6024722176862745	130
1_ke_eight	1	ke	e	T1	0.14244	74	0.6038965768326617	130
1_ke_eight	1	ke	e	T1	0.14244	75	0.605320935979049	130
1_ke_eight	1	ke	e	T1	0.14244	76	0.6067452951254364	130
1_ke_eight	1	ke	e	T1	0.14244	77	0.6081696542718237	130
1_ke_eight	1	ke	e	T1	0.14244	78	0.609594013418211	129
1_ke_eight	1	ke	e	T1	0.14244	79	0.6110183725645983	129
1_ke_eight	1	ke	e	T1	0.14244	80	0.6124427317109856	129
1_ke_eight	1	ke	e	T1	0.14244	81	0.6138670908573729	129
1_ke_eight	1	ke	e	T1	0.14244	82	0.6152914500037603	129
1_ke_eight	1	ke	e	T1	0.14244	83	0.6167158091501477	129
1_ke_eight	1	ke	e	T1	0.14244	84	0.618140168296535	128
1_ke_eight	1	ke	e	T1	0.14244	85	0.6195645274429222	128
1_ke_eight	1	ke	e	T1	0.14244	86	0.6209888865893096	128
