Label	Rep	Word	Segment	Tone	Duration	Percent	Time	F0
3_kee_voice	1	kee	ee	T3	0.19888	1	0.57700176	234
3_kee_voice	1	kee	ee	T3	0.19888	2	0.57899052	235
3_kee_voice	1	kee	ee	T3	0.19888	3	0.58097928	235
3_kee_voice	1	kee	ee	T3	0.19888	4	0.58296804	235
3_kee_voice	1	kee	ee	T3	0.19888	5	0.5849568	236
3_kee_voice	1	kee	ee	T3	0.19888	6	0.58694556	236
3_kee_voice	1	kee	ee	T3	0.19888	7	0.58893432	236
3_kee_voice	1	kee	ee	T3	0.19888	8	0.59092308	236
3_kee_voice	1	kee	ee	T3	0.19888	9	0.59291184	236
3_kee_voice	1	kee	ee	T3	0.19888	10	0.5949006	236
3_kee_voice	1	kee	ee	T3	0.19888	11	0.59688936	236
3_kee_voice	1	kee	ee	T3	0.19888	12	0.59887812	236
3_kee_voice	1	kee	ee	T3	0.19888	13	0.60086688	236
3_kee_voice	1	kee	ee	T3	0.19888	14	0.60285564	235
3_kee_voice	1	kee	ee	T3	0.19888	15	0.6048444	235
3_kee_voice	1	kee	ee	T3	0.19888	16	0.60683316	235
3_kee_voice	1	kee	ee	T3	0.19888	17	0.60882192	235
3_kee_voice	1	kee	ee	T3	0.19888	18	0.61081068	235
3_kee_voice	1	kee	ee	T3	0.19888	19	0.61279944	235
3_kee_voice	1	kee	ee	T3	0.19888	20	0.6147882	235
3_kee_voice	1	kee	ee	T3	0.19888	21	0.61677696	235
3_kee_voice	1	kee	ee	T3	0.19888	22	0.61876572	235
3_kee_voice	1	kee	ee	T3	0.19888	23	0.62075448	235
3_kee_voice	1	kee	ee	T3	0.19888	24	0.62274324	235
3_kee_voice	1	kee	ee	T3	0.19888	25	0.6247320000000001	234
3_kee_voice	1	kee	ee	T3	0.19888	26	0.62672076	234
3_kee_voice	1	kee	ee	T3	0.19888	27	0.62870952	234
3_kee_voice	1	kee	ee	T3	0.19888	28	0.6306982800000001	234
3_kee_voice	1	kee	ee	T3	0.19888	29	0.63268704	234
3_kee_voice	1	kee	ee	T3	0.19888	30	0.6346758	234
3_kee_voice	1	kee	ee	T3	0.19888	31	0.63666456	234
3_kee_voice	1	kee	ee	T3	0.19888	32	0.63865332	234
3_kee_voice	1	kee	ee	T3	0.19888	33	0.64064208	233
3_kee_voice	1	kee	ee	T3	0.19888	34	0.64263084	233
3_kee_voice	1	kee	ee	T3	0.19888	35	0.6446196	233
3_kee_voice	1	kee	ee	T3	0.19888	36	0.64660836	233
3_kee_voice	1	kee	ee	T3	0.19888	37	0.64859712	233
3_kee_voice	1	kee	ee	T3	0.19888	38	0.65058588	232
3_kee_voice	1	kee	ee	T3	0.19888	39	0.65257464	232
3_kee_voice	1	kee	ee	T3	0.19888	40	0.6545634	232
