Label	Rep	Word	Segment	Tone	Duration	Percent	Time	F0
1_kee_eight	1	kee	ee	T1	0.2757	1	0.47000002	187
1_kee_eight	1	kee	ee	T1	0.2757	2	0.47275704	187
1_kee_eight	1	kee	ee	T1	0.2757	3	0.47551406	186
1_kee_eight	1	kee	ee	T1	0.2757	4	0.47827108	186
1_kee_eight	1	kee	ee	T1	0.2757	5	0.4810281	185
1_kee_eight	1	kee	ee	T1	0.2757	6	0.48378512	185
1_kee_eight	1	kee	ee	T1	0.2757	7	0.48654214	184
1_kee_eight	1	kee	ee	T1	0.2757	8	0.48929916	184
1_kee_eight	1	kee	ee	T1	0.2757	9	0.49205618	184
1_kee_eight	1	kee	ee	T1	0.2757	10	0.4948132	184
1_kee_eight	1	kee	ee	T1	0.2757	11	0.49757022	184
1_kee_eight	1	kee	ee	T1	0.2757	12	0.5003272400000001	184
1_kee_eight	1	kee	ee	T1	0.2757	13	0.5030842600000001	184
1_kee_eight	1	kee	ee	T1	0.2757	14	0.5058412800000001	184
1_kee_eight	1	kee	ee	T1	0.2757	15	0.5085983000000001	185
1_kee_eight	1	kee	ee	T1	0.2757	16	0.5113553200000001	185
1_kee_eight	1	kee	ee	T1	0.2757	17	0.5141123400000001	185
1_kee_eight	1	kee	ee	T1	0.2757	18	0.51686936	185
1_kee_eight	1	kee	ee	T1	0.2757	19	0.51962638	185
1_kee_eight	1	kee	ee	T1	0.2757	20	0.5223834	185
1_kee_eight	1	kee	ee	T1	0.2757	21	0.52514042	186
1_kee_eight	1	kee	ee	T1	0.2757	22	0.52789744	186
1_kee_eight	1	kee	ee	T1	0.2757	23	0.53065446	186
1_kee_eight	1	kee	ee	T1	0.2757	24	0.53341148	186
1_kee_eight	1	kee	ee	T1	0.2757	25	0.5361685	186
1_kee_eight	1	kee	ee	T1	0.2757	26	0.53892552	186
1_kee_eight	1	kee	ee	T1	0.2757	27	0.54168254	187
1_kee_eight	1	kee	ee	T1	0.2757	28	0.54443956	187
1_kee_eight	1	kee	ee	T1	0.2757	29	0.54719658	187
1_kee_eight	1	kee	ee	T1	0.2757	30	0.5499536	187
1_kee_eight	1	kee	ee	T1	0.2757	31	0.55271062	187
1_kee_eight	1	kee	ee	T1	0.2757	32	0.55546764	188
1_kee_eight	1	kee	ee	T1	0.2757	33	0.55822466	188
1_kee_eight	1	kee	ee	T1	0.2757	34	0.56098168	188
1_kee_eight	1	kee	ee	T1	0.2757	35	0.5637387	189
1_kee_eight	1	kee	ee	T1	0.2757	36	0.56649572	189
1_kee_eight	1	kee	ee	T1	0.2757	37	0.56925274	189
1_kee_eight	1	kee	ee	T1	0.2757	38	0.57200976	190
1_kee_eight	1	kee	ee	T1	0.2757	39	0.57476678	190
1_kee_eight	1	kee	ee	T1	0.2757	40	0.5775238	190
1_kee_eight	1	kee	ee	T1	0.2757	41	0.58028082	191
1_kee_eight	1	kee	ee	T1	0.2757	42	0.58303784	191
1_kee_eight	1	kee	ee	T1	0.2757	43	0.58579486	192
1_kee_eight	1	kee	ee	T1	0.2757	44	0.58855188	192
1_kee_eight	1	kee	ee	T1	0.2757	45	0.5913089	193
1_kee_eight	1	kee	ee	T1	0.2757	46	0.59406592	193
1_kee_eight	1	kee	ee	T1	0.2757	47	0.59682294	194
1_kee_eight	1	kee	ee	T1	0.2757	48	0.59957996	195
1_kee_eight	1	kee	ee	T1	0.2757	49	0.60233698	195
1_kee_eight	1	kee	ee	T1	0.2757	50	0.605094	196
1_kee_eight	1	kee	ee	T1	0.2757	51	0.60785102	196
1_kee_eight	1	kee	ee	T1	0.2757	52	0.61060804	197
1_kee_eight	1	kee	ee	T1	0.2757	53	0.61336506	197
1_kee_eight	1	kee	ee	T1	0.2757	54	0.61612208	198
1_kee_eight	1	kee	ee	T1	0.2757	55	0.6188791	198
1_kee_eight	1	kee	ee	T1	0.2757	56	0.62163612	199
1_kee_eight	1	kee	ee	T1	0.2757	57	0.62439314	199
1_kee_eight	1	kee	ee	T1	0.2757	58	0.62715016	199
1_kee_eight	1	kee	ee	T1	0.2757	59	0.62990718	199
1_kee_eight	1	kee	ee	T1	0.2757	60	0.6326642	200
1_kee_eight	1	kee	ee	T1	0.2757	61	0.63542122	200
1_kee_eight	1	kee	ee	T1	0.2757	62	0.63817824	200
1_kee_eight	1	kee	ee	T1	0.2757	63	0.64093526	200
1_kee_eight	1	kee	ee	T1	0.2757	64	0.64369228	200
1_kee_eight	1	kee	ee	T1	0.2757	65	0.6464493	200
1_kee_eight	1	kee	ee	T1	0.2757	66	0.64920632	200
1_kee_eight	1	kee	ee	T1	0.2757	67	0.65196334	200
1_kee_eight	1	kee	ee	T1	0.2757	68	0.65472036	199
1_kee_eight	1	kee	ee	T1	0.2757	69	0.65747738	199
1_kee_eight	1	kee	ee	T1	0.2757	70	0.6602344	199
1_kee_eight	1	kee	ee	T1	0.2757	71	0.66299142	199
1_kee_eight	1	kee	ee	T1	0.2757	72	0.66574844	198
1_kee_eight	1	kee	ee	T1	0.2757	73	0.66850546	198
1_kee_eight	1	kee	ee	T1	0.2757	74	0.67126248	197
1_kee_eight	1	kee	ee	T1	0.2757	75	0.6740195	197
1_kee_eight	1	kee	ee	T1	0.2757	76	0.67677652	196
1_kee_eight	1	kee	ee	T1	0.2757	77	0.67953354	195
1_kee_eight	1	kee	ee	T1	0.2757	78	0.68229056	195
1_kee_eight	1	kee	ee	T1	0.2757	79	0.68504758	194
1_kee_eight	1	kee	ee	T1	0.2757	80	0.6878046	193
1_kee_eight	1	kee	ee	T1	0.2757	81	0.69056162	192
1_kee_eight	1	kee	ee	T1	0.2757	82	0.69331864	192
1_kee_eight	1	kee	ee	T1	0.2757	83	0.69607566	191
1_kee_eight	1	kee	ee	T1	0.2757	84	0.69883268	191
1_kee_eight	1	kee	ee	T1	0.2757	85	0.7015897	190
1_kee_eight	1	kee	ee	T1	0.2757	86	0.70434672	189
1_kee_eight	1	kee	ee	T1	0.2757	87	0.70710374	189
1_kee_eight	1	kee	ee	T1	0.2757	88	0.70986076	188
1_kee_eight	1	kee	ee	T1	0.2757	89	0.71261778	188
1_kee_eight	1	kee	ee	T1	0.2757	90	0.7153748	187
1_kee_eight	1	kee	ee	T1	0.2757	91	0.71813182	187
1_kee_eight	1	kee	ee	T1	0.2757	92	0.72088884	186
1_kee_eight	1	kee	ee	T1	0.2757	93	0.72364586	186
1_kee_eight	1	kee	ee	T1	0.2757	94	0.72640288	185
1_kee_eight	1	kee	ee	T1	0.2757	95	0.7291599	185
1_kee_eight	1	kee	ee	T1	0.2757	96	0.73191692	184
1_kee_eight	1	kee	ee	T1	0.2757	97	0.73467394	184
1_kee_eight	1	kee	ee	T1	0.2757	98	0.73743096	183
1_kee_eight	1	kee	ee	T1	0.2757	99	0.74018798	182
1_kee_eight	1	kee	ee	T1	0.2757	100	0.742945	182
1_kee_eight	2	kee	ee	T1	0.24274	1	2.367661409859202	193
1_kee_eight	2	kee	ee	T1	0.24274	2	2.3700888197184047	193
1_kee_eight	2	kee	ee	T1	0.24274	3	2.3725162295776068	192
1_kee_eight	2	kee	ee	T1	0.24274	4	2.374943639436809	191
1_kee_eight	2	kee	ee	T1	0.24274	5	2.377371049296011	191
1_kee_eight	2	kee	ee	T1	0.24274	6	2.3797984591552135	191
1_kee_eight	2	kee	ee	T1	0.24274	7	2.3822258690144156	191
1_kee_eight	2	kee	ee	T1	0.24274	8	2.3846532788736177	191
1_kee_eight	2	kee	ee	T1	0.24274	9	2.3870806887328198	191
1_kee_eight	2	kee	ee	T1	0.24274	10	2.3895080985920223	190
1_kee_eight	2	kee	ee	T1	0.24274	11	2.3919355084512244	190
1_kee_eight	2	kee	ee	T1	0.24274	12	2.3943629183104265	190
1_kee_eight	2	kee	ee	T1	0.24274	13	2.396790328169629	190
1_kee_eight	2	kee	ee	T1	0.24274	14	2.399217738028831	189
1_kee_eight	2	kee	ee	T1	0.24274	15	2.401645147888033	189
1_kee_eight	2	kee	ee	T1	0.24274	16	2.4040725577472353	189
1_kee_eight	2	kee	ee	T1	0.24274	17	2.406499967606438	189
1_kee_eight	2	kee	ee	T1	0.24274	18	2.40892737746564	188
1_kee_eight	2	kee	ee	T1	0.24274	19	2.411354787324842	188
1_kee_eight	2	kee	ee	T1	0.24274	20	2.413782197184044	188
1_kee_eight	2	kee	ee	T1	0.24274	21	2.4162096070432466	188
1_kee_eight	2	kee	ee	T1	0.24274	22	2.4186370169024487	188
1_kee_eight	2	kee	ee	T1	0.24274	23	2.421064426761651	188
1_kee_eight	2	kee	ee	T1	0.24274	24	2.423491836620853	188
1_kee_eight	2	kee	ee	T1	0.24274	25	2.4259192464800554	188
1_kee_eight	2	kee	ee	T1	0.24274	26	2.4283466563392575	187
1_kee_eight	2	kee	ee	T1	0.24274	27	2.4307740661984596	187
1_kee_eight	2	kee	ee	T1	0.24274	28	2.433201476057662	187
1_kee_eight	2	kee	ee	T1	0.24274	29	2.435628885916864	187
1_kee_eight	2	kee	ee	T1	0.24274	30	2.4380562957760663	187
1_kee_eight	2	kee	ee	T1	0.24274	31	2.4404837056352684	187
1_kee_eight	2	kee	ee	T1	0.24274	32	2.442911115494471	187
1_kee_eight	2	kee	ee	T1	0.24274	33	2.445338525353673	187
1_kee_eight	2	kee	ee	T1	0.24274	34	2.447765935212875	187
1_kee_eight	2	kee	ee	T1	0.24274	35	2.450193345072077	187
1_kee_eight	2	kee	ee	T1	0.24274	36	2.4526207549312797	187
1_kee_eight	2	kee	ee	T1	0.24274	37	2.455048164790482	187
1_kee_eight	2	kee	ee	T1	0.24274	38	2.457475574649684	186
1_kee_eight	2	kee	ee	T1	0.24274	39	2.4599029845088864	186
1_kee_eight	2	kee	ee	T1	0.24274	40	2.4623303943680885	186
1_kee_eight	2	kee	ee	T1	0.24274	41	2.4647578042272906	186
1_kee_eight	2	kee	ee	T1	0.24274	42	2.4671852140864927	185
1_kee_eight	2	kee	ee	T1	0.24274	43	2.4696126239456953	185
1_kee_eight	2	kee	ee	T1	0.24274	44	2.4720400338048973	185
1_kee_eight	2	kee	ee	T1	0.24274	45	2.4744674436640994	185
1_kee_eight	2	kee	ee	T1	0.24274	46	2.4768948535233015	184
1_kee_eight	2	kee	ee	T1	0.24274	47	2.479322263382504	184
1_kee_eight	2	kee	ee	T1	0.24274	48	2.481749673241706	184
1_kee_eight	2	kee	ee	T1	0.24274	49	2.4841770831009082	185
1_kee_eight	2	kee	ee	T1	0.24274	50	2.4866044929601108	185
1_kee_eight	2	kee	ee	T1	0.24274	51	2.489031902819313	185
1_kee_eight	2	kee	ee	T1	0.24274	52	2.491459312678515	186
1_kee_eight	2	kee	ee	T1	0.24274	53	2.493886722537717	186
1_kee_eight	2	kee	ee	T1	0.24274	54	2.4963141323969196	187
1_kee_eight	2	kee	ee	T1	0.24274	55	2.4987415422561217	187
1_kee_eight	2	kee	ee	T1	0.24274	56	2.5011689521153238	188
1_kee_eight	2	kee	ee	T1	0.24274	57	2.503596361974526	189
1_kee_eight	2	kee	ee	T1	0.24274	58	2.5060237718337284	189
1_kee_eight	2	kee	ee	T1	0.24274	59	2.5084511816929305	190
1_kee_eight	2	kee	ee	T1	0.24274	60	2.5108785915521326	190
1_kee_eight	2	kee	ee	T1	0.24274	61	2.513306001411335	191
1_kee_eight	2	kee	ee	T1	0.24274	62	2.515733411270537	192
1_kee_eight	2	kee	ee	T1	0.24274	63	2.5181608211297393	192
1_kee_eight	2	kee	ee	T1	0.24274	64	2.5205882309889414	193
1_kee_eight	2	kee	ee	T1	0.24274	65	2.523015640848144	193
1_kee_eight	2	kee	ee	T1	0.24274	66	2.525443050707346	194
1_kee_eight	2	kee	ee	T1	0.24274	67	2.527870460566548	194
1_kee_eight	2	kee	ee	T1	0.24274	68	2.53029787042575	194
1_kee_eight	2	kee	ee	T1	0.24274	69	2.5327252802849527	195
1_kee_eight	2	kee	ee	T1	0.24274	70	2.535152690144155	195
1_kee_eight	2	kee	ee	T1	0.24274	71	2.537580100003357	195
1_kee_eight	2	kee	ee	T1	0.24274	72	2.540007509862559	196
1_kee_eight	2	kee	ee	T1	0.24274	73	2.5424349197217615	196
1_kee_eight	2	kee	ee	T1	0.24274	74	2.5448623295809636	197
1_kee_eight	2	kee	ee	T1	0.24274	75	2.5472897394401657	197
1_kee_eight	2	kee	ee	T1	0.24274	76	2.5497171492993678	197
1_kee_eight	2	kee	ee	T1	0.24274	77	2.5521445591585703	198
1_kee_eight	2	kee	ee	T1	0.24274	78	2.5545719690177724	198
1_kee_eight	2	kee	ee	T1	0.24274	79	2.5569993788769745	198
1_kee_eight	2	kee	ee	T1	0.24274	80	2.559426788736177	198
1_kee_eight	2	kee	ee	T1	0.24274	81	2.561854198595379	198
1_kee_eight	2	kee	ee	T1	0.24274	82	2.564281608454581	199
1_kee_eight	2	kee	ee	T1	0.24274	83	2.5667090183137833	199
1_kee_eight	2	kee	ee	T1	0.24274	84	2.569136428172986	199
1_kee_eight	2	kee	ee	T1	0.24274	85	2.571563838032188	199
1_kee_eight	2	kee	ee	T1	0.24274	86	2.57399124789139	199
1_kee_eight	2	kee	ee	T1	0.24274	87	2.576418657750592	199
1_kee_eight	2	kee	ee	T1	0.24274	88	2.5788460676097946	199
1_kee_eight	2	kee	ee	T1	0.24274	89	2.5812734774689967	199
1_kee_eight	2	kee	ee	T1	0.24274	90	2.583700887328199	199
1_kee_eight	2	kee	ee	T1	0.24274	91	2.5861282971874013	199
1_kee_eight	2	kee	ee	T1	0.24274	92	2.5885557070466034	200
1_kee_eight	2	kee	ee	T1	0.24274	93	2.5909831169058055	200
1_kee_eight	2	kee	ee	T1	0.24274	94	2.5934105267650076	200
1_kee_eight	2	kee	ee	T1	0.24274	95	2.59583793662421	200
1_kee_eight	2	kee	ee	T1	0.24274	96	2.5982653464834122	201
1_kee_eight	2	kee	ee	T1	0.24274	97	2.6006927563426143	201
1_kee_eight	2	kee	ee	T1	0.24274	98	2.6031201662018164	201
1_kee_eight	2	kee	ee	T1	0.24274	99	2.605547576061019	201
1_kee_eight	2	kee	ee	T1	0.24274	100	2.607974985920221	200
1_kee_eight_IS	1	kee	ee	T1%	0.32227	1	3.638191739762465	211
1_kee_eight_IS	1	kee	ee	T1%	0.32227	2	3.6414144795249306	210
1_kee_eight_IS	1	kee	ee	T1%	0.32227	3	3.6446372192873957	210
1_kee_eight_IS	1	kee	ee	T1%	0.32227	4	3.6478599590498613	209
1_kee_eight_IS	1	kee	ee	T1%	0.32227	5	3.6510826988123264	209
1_kee_eight_IS	1	kee	ee	T1%	0.32227	6	3.654305438574792	208
1_kee_eight_IS	1	kee	ee	T1%	0.32227	7	3.657528178337257	208
1_kee_eight_IS	1	kee	ee	T1%	0.32227	8	3.6607509180997226	207
1_kee_eight_IS	1	kee	ee	T1%	0.32227	9	3.6639736578621878	207
1_kee_eight_IS	1	kee	ee	T1%	0.32227	10	3.6671963976246533	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	11	3.6704191373871184	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	12	3.673641877149584	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	13	3.676864616912049	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	14	3.6800873566745147	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	15	3.68331009643698	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	16	3.6865328361994454	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	17	3.6897555759619105	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	18	3.6929783157243756	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	19	3.696201055486841	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	20	3.6994237952493063	205
1_kee_eight_IS	1	kee	ee	T1%	0.32227	21	3.702646535011772	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	22	3.705869274774237	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	23	3.7090920145367026	206
1_kee_eight_IS	1	kee	ee	T1%	0.32227	24	3.7123147542991677	207
1_kee_eight_IS	1	kee	ee	T1%	0.32227	25	3.7155374940616333	207
1_kee_eight_IS	1	kee	ee	T1%	0.32227	26	3.7187602338240984	207
1_kee_eight_IS	1	kee	ee	T1%	0.32227	27	3.721982973586564	208
1_kee_eight_IS	1	kee	ee	T1%	0.32227	28	3.725205713349029	208
1_kee_eight_IS	1	kee	ee	T1%	0.32227	29	3.7284284531114946	209
1_kee_eight_IS	1	kee	ee	T1%	0.32227	30	3.7316511928739597	209
1_kee_eight_IS	1	kee	ee	T1%	0.32227	31	3.7348739326364253	210
1_kee_eight_IS	1	kee	ee	T1%	0.32227	32	3.7380966723988904	210
1_kee_eight_IS	1	kee	ee	T1%	0.32227	33	3.741319412161356	211
1_kee_eight_IS	1	kee	ee	T1%	0.32227	34	3.744542151923821	211
1_kee_eight_IS	1	kee	ee	T1%	0.32227	35	3.7477648916862862	212
1_kee_eight_IS	1	kee	ee	T1%	0.32227	36	3.750987631448752	213
1_kee_eight_IS	1	kee	ee	T1%	0.32227	37	3.754210371211217	213
1_kee_eight_IS	1	kee	ee	T1%	0.32227	38	3.7574331109736825	214
1_kee_eight_IS	1	kee	ee	T1%	0.32227	39	3.7606558507361476	214
1_kee_eight_IS	1	kee	ee	T1%	0.32227	40	3.763878590498613	215
1_kee_eight_IS	1	kee	ee	T1%	0.32227	41	3.7671013302610783	216
1_kee_eight_IS	1	kee	ee	T1%	0.32227	42	3.770324070023544	216
1_kee_eight_IS	1	kee	ee	T1%	0.32227	43	3.773546809786009	217
1_kee_eight_IS	1	kee	ee	T1%	0.32227	44	3.7767695495484745	218
1_kee_eight_IS	1	kee	ee	T1%	0.32227	45	3.7799922893109397	218
1_kee_eight_IS	1	kee	ee	T1%	0.32227	46	3.7832150290734052	219
1_kee_eight_IS	1	kee	ee	T1%	0.32227	47	3.7864377688358704	220
1_kee_eight_IS	1	kee	ee	T1%	0.32227	48	3.789660508598336	220
1_kee_eight_IS	1	kee	ee	T1%	0.32227	49	3.792883248360801	221
1_kee_eight_IS	1	kee	ee	T1%	0.32227	50	3.7961059881232666	222
1_kee_eight_IS	1	kee	ee	T1%	0.32227	51	3.7993287278857317	222
1_kee_eight_IS	1	kee	ee	T1%	0.32227	52	3.802551467648197	223
1_kee_eight_IS	1	kee	ee	T1%	0.32227	53	3.8057742074106624	224
1_kee_eight_IS	1	kee	ee	T1%	0.32227	54	3.8089969471731275	224
1_kee_eight_IS	1	kee	ee	T1%	0.32227	55	3.812219686935593	225
1_kee_eight_IS	1	kee	ee	T1%	0.32227	56	3.815442426698058	226
1_kee_eight_IS	1	kee	ee	T1%	0.32227	57	3.818665166460524	226
1_kee_eight_IS	1	kee	ee	T1%	0.32227	58	3.821887906222989	227
1_kee_eight_IS	1	kee	ee	T1%	0.32227	59	3.8251106459854545	228
1_kee_eight_IS	1	kee	ee	T1%	0.32227	60	3.8283333857479196	228
1_kee_eight_IS	1	kee	ee	T1%	0.32227	61	3.831556125510385	229
1_kee_eight_IS	1	kee	ee	T1%	0.32227	62	3.8347788652728503	229
1_kee_eight_IS	1	kee	ee	T1%	0.32227	63	3.838001605035316	230
1_kee_eight_IS	1	kee	ee	T1%	0.32227	64	3.841224344797781	231
1_kee_eight_IS	1	kee	ee	T1%	0.32227	65	3.8444470845602465	231
1_kee_eight_IS	1	kee	ee	T1%	0.32227	66	3.8476698243227117	232
1_kee_eight_IS	1	kee	ee	T1%	0.32227	67	3.8508925640851768	232
1_kee_eight_IS	1	kee	ee	T1%	0.32227	68	3.8541153038476423	232
1_kee_eight_IS	1	kee	ee	T1%	0.32227	69	3.8573380436101075	232
1_kee_eight_IS	1	kee	ee	T1%	0.32227	70	3.860560783372573	233
1_kee_eight_IS	1	kee	ee	T1%	0.32227	71	3.863783523135038	233
1_kee_eight_IS	1	kee	ee	T1%	0.32227	72	3.8670062628975037	233
1_kee_eight_IS	1	kee	ee	T1%	0.32227	73	3.870229002659969	234
1_kee_eight_IS	1	kee	ee	T1%	0.32227	74	3.8734517424224344	234
1_kee_eight_IS	1	kee	ee	T1%	0.32227	75	3.8766744821848995	235
1_kee_eight_IS	1	kee	ee	T1%	0.32227	76	3.879897221947365	235
1_kee_eight_IS	1	kee	ee	T1%	0.32227	77	3.88311996170983	236
1_kee_eight_IS	1	kee	ee	T1%	0.32227	78	3.8863427014722958	236
1_kee_eight_IS	1	kee	ee	T1%	0.32227	79	3.889565441234761	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	80	3.8927881809972265	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	81	3.8960109207596916	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	82	3.8992336605221567	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	83	3.9024564002846223	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	84	3.905679140047088	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	85	3.908901879809553	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	86	3.912124619572018	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	87	3.9153473593344836	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	88	3.9185700990969488	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	89	3.9217928388594143	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	90	3.9250155786218794	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	91	3.928238318384345	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	92	3.93146105814681	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	93	3.9346837979092757	237
1_kee_eight_IS	1	kee	ee	T1%	0.32227	94	3.937906537671741	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	95	3.9411292774342064	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	96	3.9443520171966715	238
1_kee_eight_IS	1	kee	ee	T1%	0.32227	97	3.9475747569591366	239
1_kee_eight_IS	1	kee	ee	T1%	0.32227	98	3.950797496721602	239
1_kee_eight_IS	1	kee	ee	T1%	0.32227	99	3.9540202364840678	239
1_kee_eight_IS	1	kee	ee	T1%	0.32227	100	3.957242976246533	239
1_kee_eight_IS	2	kee	ee	T1%	0.20656	1	4.139630648551932	214
1_kee_eight_IS	2	kee	ee	T1%	0.20656	2	4.141696297103863	212
1_kee_eight_IS	2	kee	ee	T1%	0.20656	3	4.143761945655795	210
1_kee_eight_IS	2	kee	ee	T1%	0.20656	4	4.145827594207726	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	5	4.1478932427596575	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	6	4.149958891311589	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	7	4.152024539863521	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	8	4.154090188415452	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	9	4.156155836967383	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	10	4.158221485519315	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	11	4.160287134071246	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	12	4.162352782623178	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	13	4.164418431175109	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	14	4.166484079727041	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	15	4.168549728278972	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	16	4.170615376830904	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	17	4.172681025382835	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	18	4.1747466739347665	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	19	4.176812322486698	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	20	4.178877971038629	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	21	4.180943619590561	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	22	4.183009268142492	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	23	4.185074916694424	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	24	4.187140565246355	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	25	4.189206213798286	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	26	4.191271862350218	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	27	4.19333751090215	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	28	4.195403159454081	205
1_kee_eight_IS	2	kee	ee	T1%	0.20656	29	4.197468808006012	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	30	4.199534456557944	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	31	4.2016001051098755	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	32	4.203665753661807	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	33	4.205731402213738	206
1_kee_eight_IS	2	kee	ee	T1%	0.20656	34	4.207797050765669	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	35	4.209862699317601	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	36	4.211928347869533	207
1_kee_eight_IS	2	kee	ee	T1%	0.20656	37	4.213993996421464	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	38	4.216059644973395	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	39	4.218125293525327	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	40	4.2201909420772585	208
1_kee_eight_IS	2	kee	ee	T1%	0.20656	41	4.22225659062919	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	42	4.224322239181121	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	43	4.226387887733052	209
1_kee_eight_IS	2	kee	ee	T1%	0.20656	44	4.228453536284984	209
